0,0.00100649
1,0.000990547
2,0.00100114
3,0.00100088
4,0.000994287
5,0.000999751
6,0.000999399
7,0.00100175
8,0.000997991
9,0.00100001
10,0.00100005
11,0.00100079
12,0.000999196
13,0.000999991
14,0.00100001
15,0.00100031
16,0.000999658
17,0.000999992
18,0.00100006
19,0.00100203
20,0.000997992
21,0.000999954
22,0.00100001
23,0.00100008
24,0.00100001
25,0.000999991
26,0.00100003
27,0.000999991
28,0.00100003
29,0.00100001
30,0.00100001
31,0.000999973
32,0.000999973
33,0.0010006
34,0.000999713
35,0.00100057
36,0.000999454
37,0.000999954
38,0.00100007
39,0.00100003
40,0.000999936
41,0.00100005
42,0.000999954
43,0.00100001
44,0.00100001
45,0.000999955
46,0.00100005
47,0.000999955
48,0.00100023
49,0.00100018
50,0.00100005
51,0.000999973
52,0.000999973
53,0.00100005
54,0.00100003
55,0.000999954
56,0.00100003
57,0.000999918
58,0.00100006
59,0.000999973
60,0.00100003
61,0.000999992
62,0.000999954
63,0.00100007
64,0.0010004
65,0.00100042
66,0.00100003
67,0.00100001
68,0.000999991
69,0.00100005
70,0.000999955
71,0.00100003
72,0.000999992
73,0.000999991
74,0.000999991
75,0.00100003
76,0.000999991
77,0.000999973
78,0.000999954
79,0.00100007
80,0.000999991
81,0.000999992
82,0.000999935
83,0.00100005
84,0.00100014
85,0.00100227
86,0.00100021
87,0.000999935
88,0.00100003
89,0.00100001
90,0.000999917
91,0.00100008
92,0.000999954
93,0.00100005
94,0.00100047
95,0.00100008
96,0.000999936
97,0.000999714
98,0.000999602
99,0.00100046
100,0.000999639
101,0.00100016
102,0.000999862
103,0.00100005
104,0.00100003
105,0.000999973
106,0.000999954
107,0.00100008
108,0.000999862
109,0.00100042
110,0.000999972
111,0.00100008
112,0.000999603
113,0.0010001
114,0.000999825
115,0.00100014
116,0.000999973
117,0.000999935
118,0.00100008
119,0.00100005
120,0.000999936
121,0.000999936
122,0.000999973
123,0.00100014
124,0.000999899
125,0.00100001
126,0.0010001
127,0.000999991
128,0.000999917
129,0.000999992
130,0.00100001
131,0.000999898
132,0.00100008
133,0.0010001
134,0.00099988
135,0.000999973
136,0.00100001
137,0.00100008
138,0.00099988
139,0.00100007
140,0.00100001
141,0.00100016
142,0.00100019
143,0.000999991
144,0.000999695
145,0.00100018
146,0.000999843
147,0.000999936
148,0.00100005
149,0.000999936
150,0.00100005
151,0.00100001
152,0.00100003
153,0.000999936
154,0.00100006
155,0.00100007
156,0.000999769
157,0.00100021
158,0.000999881
159,0.000999954
160,0.00100018
161,0.00100005
162,0.00100003
163,0.000999991
164,0.00100001
165,0.000999751
166,0.00100012
167,0.000999954
168,0.00099988
169,0.00100012
170,0.000999991
171,0.0010001
172,0.000999936
173,0.000999955
174,0.00100003
175,0.000999973
176,0.000999991
177,0.00100001
178,0.000999917
179,0.00100001
180,0.00100008
181,0.000999992
182,0.00100003
183,0.00100003
184,0.000999991
185,0.000999899
186,0.00100006
187,0.000999992
188,0.00100003
189,0.0010001
190,0.000999861
191,0.00100001
192,0.00100001
193,0.00100003
194,0.000999935
195,0.00100007
196,0.000999973
197,0.00100003
198,0.000999973
199,0.000999973
200,0.00100005
201,0.000999862
202,0.00100014
203,0.000999954
204,0.000999992
205,0.00100003
206,0.00100003
207,0.000999991
208,0.00100001
209,0.000999954
210,0.000999936
211,0.00100005
212,0.000999992
213,0.00100008
214,0.000999844
215,0.00100019
216,0.000999899
217,0.00100005
218,0.000999972
219,0.00100003
220,0.000999973
221,0.000999973
222,0.000999972
223,0.00100008
224,0.000999973
225,0.000999973
226,0.00100007
227,0.000999843
228,0.0010002
229,0.000999806
230,0.00100003
231,0.00100016
232,0.000999898
233,0.000999899
234,0.0010002
235,0.000999862
236,0.00100008
237,0.000999825
238,0.00100019
239,0.000999936
240,0.00100005
241,0.000999973
242,0.00100003
243,0.00099988
244,0.00100014
245,0.000999824
246,0.00100016
247,0.000999991
248,0.000999936
